#timestamp 1529706716702
#date 2018-06-22T22:31:56+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-30950217,1,Necromartin,Challenger,1346,92,,271,188
1,summoner-46571745,2,Challenger Riven,Challenger,1032,65,,171,115
2,summoner-114456,3,Just Milánek,Challenger,1064,118,,191,126
3,summoner-67237036,4,DawidaZ314,Challenger,1038,67,,172,121
4,summoner-56366993,5,Inferiorities,Challenger,1002,132,,394,305
5,summoner-34366642,6,Zest of a Lemon,Challenger,993,83,,153,98
6,summoner-68577868,7,The FearDrug,Challenger,987,51,,128,73
7,summoner-35488076,8,Thomasive,Challenger,950,157,,339,291
8,summoner-19912631,9,balagan,Challenger,933,83,,178,131
9,summoner-30354925,10,S4breTooth,Challenger,916,69,,177,130
10,summoner-29947317,11,LC Specialkey,Challenger,915,89,,125,71
11,summoner-54937799,12,I am LeBron,Challenger,907,95,,386,334
12,summoner-25251096,13,Erring,Challenger,898,108,,181,126
13,summoner-36174939,14,Orochimâru,Challenger,881,85,,182,123
14,summoner-41255766,15,Trenie,Challenger,846,62,,216,161
15,summoner-32276072,16,Drutut,Challenger,802,86,,171,126
16,summoner-29626431,17,Egé,Challenger,795,91,,114,71
17,summoner-42337826,18,ŃightFury,Challenger,786,57,,122,72
18,summoner-68397877,19,thícc boy,Challenger,782,135,,553,482
19,summoner-43537063,20,INFINITIUM,Challenger,776,103,,246,197
20,summoner-38799811,21,VinTreZ,Challenger,773,81,,223,179
21,summoner-41719668,22,Hide On Ãütism,Challenger,773,120,,152,95
22,summoner-20911182,23,Mortar2,Challenger,719,75,,208,164
23,summoner-22424102,24,Dat Guy M0arcin,Challenger,716,81,,223,173
24,summoner-31258700,25,SenuaI,Challenger,707,133,,174,130
25,summoner-27638198,26,Samyaza3,Challenger,705,71,,137,101
26,summoner-35839428,27,Dudî,Challenger,696,84,,149,104
27,summoner-29560341,28,Cougar,Challenger,686,105,,285,235
28,summoner-51510795,29,Psych0social,Challenger,677,105,,244,192
29,summoner-24217661,30,43178261271,Challenger,669,60,,126,79
30,summoner-37803083,31,Adryeh,Challenger,648,110,,229,189
31,summoner-36034843,32,Whírlwind,Challenger,638,97,,246,204
32,summoner-41373137,33,Tanya Degurechaf,Challenger,627,130,,243,202
33,summoner-42310753,34,septico1,Challenger,625,140,,297,257
34,summoner-22488792,35,THR Vioreleeee,Challenger,624,78,,101,65
35,summoner-24537185,36,Sgt Reckface,Challenger,618,66,,126,82
36,summoner-27260328,37,FizzCantCarry Q8,Challenger,617,107,,184,134
37,summoner-30034043,38,Ztreetboy,Challenger,617,48,,134,75
38,summoner-25559670,39,CeKa,Challenger,613,85,,320,252
39,summoner-35473029,40,Yuno Gasai,Challenger,611,174,,162,121
40,summoner-28117164,41,7h3blu3,Challenger,610,144,,254,216
41,summoner-32525539,42,solony1,Challenger,626,118,,437,393
42,summoner-29126866,43,Askarek,Challenger,605,98,,321,284
43,summoner-33502635,44,Alek22,Challenger,605,98,,294,255
44,summoner-24304145,45,ShatterNightmare,Challenger,605,118,,227,195
45,summoner-36586403,46,DJfaby,Challenger,596,83,,114,73
46,summoner-38198493,47,Virtuøso,Challenger,594,130,,254,213
47,summoner-30869288,48,Hitman1771,Challenger,593,97,,382,321
48,summoner-30739384,49,Saya NΥX,Challenger,590,85,,140,96
49,summoner-24211787,50,45620 321,Challenger,589,53,,143,109
50,summoner-33845373,51,14133029,Challenger,586,93,,165,141
51,summoner-54125134,52,DeIusion,Challenger,585,143,,299,255
52,summoner-41188305,53,RABANUS XDD,Challenger,579,87,,293,256
53,summoner-37847164,54,Dekkon,Challenger,570,80,,144,115
54,summoner-29933647,55,Bryce Walker,Challenger,569,100,,256,213
55,summoner-35483267,56,DIAMOND BTW,Challenger,564,69,,167,123
56,summoner-19708054,57,Heals1ut,Challenger,563,63,,139,93
57,summoner-24294620,58,Cant ToUcH DiS,Challenger,554,130,,228,186
58,summoner-62294050,59,MixepSRB,Challenger,547,94,,266,226
59,summoner-68037994,60,Tilen Perko,Challenger,546,45,,114,53
60,summoner-69116222,61,Vestas,Challenger,543,45,,116,55
61,summoner-22901643,62,Black Pete,Challenger,542,80,,283,242
62,summoner-32706014,63,MyxiR,Challenger,520,88,,222,192
63,summoner-21445018,64,lykku,Challenger,540,71,,110,75
64,summoner-54973039,65,Kristijan King,Challenger,539,171,,789,741
65,summoner-32164198,66,Trap40,Challenger,537,96,,291,258
66,summoner-20768545,67,Keàsar,Challenger,533,93,,188,148
67,summoner-62796707,68,Yasuxery,Challenger,529,48,,156,80
68,summoner-62512964,69,Songu,Challenger,528,88,,144,118
69,summoner-37619582,70,DareDévil,Challenger,527,235,,106,68
70,summoner-43463469,71,Niinja,Challenger,524,125,,508,463
71,summoner-59184238,72,Awesome Giovanni,Challenger,517,108,,189,149
72,summoner-33354090,73,krul rafcio,Challenger,517,64,,153,113
73,summoner-37834995,74,Sl Karapanos,Challenger,516,113,,150,109
74,summoner-30363029,75,ku5h420igniteit,Challenger,512,87,,206,175
75,summoner-36926878,76,Zenap,Challenger,512,123,,168,127
76,summoner-34647447,77,Thebausffs,Challenger,511,78,,122,88
77,summoner-61222996,78,A4e v2,Challenger,508,161,,543,512
78,summoner-43062702,79,iTq,Challenger,508,101,,323,277
79,summoner-20517918,80,Craz,Challenger,507,44,,91,49
80,summoner-39596221,81,1Tyr,Challenger,505,72,,184,133
81,summoner-34096414,82,Gwiazda11,Challenger,504,117,,487,424
82,summoner-52638381,83,BITE Petipino,Challenger,500,91,,230,195
83,summoner-44103732,84,olikaan,Challenger,499,138,,204,173
84,summoner-36880627,85,Kizuro,Challenger,496,70,,143,116
85,summoner-54973046,86,Hatred The Daddy,Challenger,495,60,,222,146
86,summoner-36359863,87,Kysek,Challenger,492,67,,104,61
87,summoner-28928793,88,StoneGuard,Challenger,447,117,,142,113
88,summoner-40824749,89,SECODE,Challenger,491,67,,127,93
89,summoner-27682983,90,Hantá,Challenger,488,55,,163,127
90,summoner-35076517,91,Boots of Speed,Challenger,482,76,,244,210
91,summoner-49505896,92,xflaidy,Challenger,482,106,,194,156
92,summoner-33613346,93,Teh,Challenger,481,97,,91,57
93,summoner-37339075,94,NoBrainVayneMain,Challenger,480,105,,340,301
