#timestamp 1529787610814
#date 2018-06-23T21:00:10+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-58260945,1,Killua fans,Challenger,1272,128,,540,424
1,summoner-28862717,2,MVP ADD,Challenger,1227,78,,245,166
2,summoner-4460427,3,Hide on bush,Challenger,1241,128,,545,472
3,summoner-54892079,4,ZIBISUP,Challenger,1157,85,,333,250
4,summoner-16380488,5,DontRemakeAatrox,Challenger,1153,111,,302,221
5,summoner-56951349,6,댕 체,Challenger,1115,129,,662,569
6,summoner-66820148,7,go to California,Challenger,1057,65,,209,149
7,summoner-71150224,8,thgink9,Challenger,1049,52,,232,114
8,summoner-22611767,9,SKT T1 Le0,Challenger,1006,111,,451,386
9,summoner-5802440,10,칼과 창 방패,Challenger,954,123,,473,403
10,summoner-4673576,11,뉴트 주니어,Challenger,960,83,,268,202
11,summoner-56931329,12,tjudlsawqz,Challenger,867,72,,333,253
12,summoner-57541180,13,MADKlNG,Challenger,907,112,,255,194
13,summoner-7895259,14,SKT T1 Bang,Challenger,900,93,,265,211
14,summoner-12910223,15,이 차가 식기전에,Challenger,895,106,,445,381
15,summoner-22071749,16,KT DEFT,Challenger,893,53,,160,93
16,summoner-9810634,17,NekoL,Challenger,880,104,,391,313
17,summoner-66810143,18,아이거또어우,Challenger,863,62,,258,200
18,summoner-65821228,19,롤오브레전드1234,Challenger,876,108,,447,380
19,summoner-66830152,20,학식먹을나이,Challenger,857,56,,198,139
20,summoner-26421732,21,Lehends,Challenger,870,90,,383,300
21,summoner-23962092,22,타인은 지옥이다1,Challenger,876,187,,1019,960
22,summoner-4473652,23,Gen G CoreJJ,Challenger,774,115,,473,388
23,summoner-6986047,24,독이 있다,Challenger,855,127,,426,376
24,summoner-26022557,25,Gen G Life,Challenger,829,214,,1007,911
25,summoner-58390689,26,롤스터단합KT,Challenger,839,115,,661,591
26,summoner-43111655,27,KZ Cuzz,Challenger,951,95,,414,347
27,summoner-65710258,28,난 질수없다,Challenger,832,70,,171,110
28,summoner-21320363,29,llllllllIIllll,Challenger,913,76,,305,240
29,summoner-66810156,30,킹존 물만두,Challenger,818,66,,269,220
30,summoner-3457702,31,WE 77,Challenger,817,70,,371,243
31,summoner-54743978,32,KZ Rascal,Challenger,761,147,,767,692
32,summoner-5354271,33,아름다운 서울,Challenger,724,123,,573,495
33,summoner-57580784,34,칼과 창 방패2,Challenger,741,105,,434,365
34,summoner-1252821,35,GimGoon,Challenger,786,66,,265,209
