#timestamp 1530165658426
#date 2018-06-28T06:00:58+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-1833896,1,CNB Hy0g4,Challenger,1323,131,,561,452
1,summoner-4602614,2,Eu sou o Jojo,Challenger,1311,85,,270,183
2,summoner-34000124,3,3242363,Challenger,1128,46,,140,68
3,summoner-2833743,4,NeyMarcos,Challenger,940,121,,516,399
4,summoner-4499324,5,Nyu,Challenger,908,109,,309,241
5,summoner-31400150,6,Anyyyy,Challenger,900,56,,210,120
6,summoner-31094545,7,Sky s2 BR,Challenger,894,72,,260,182
7,summoner-539250,8,HKS Caos,Challenger,869,110,,330,273
8,summoner-9540245,9,tinowns2,Challenger,839,73,,200,143
9,summoner-523864,10,clumsy boy,Challenger,772,80,,230,182
10,summoner-17074696,11,KT Mandiocaa,Challenger,769,82,,375,269
11,summoner-2984886,12,Rhaegalarys,Challenger,769,159,,226,166
12,summoner-540342,13,RED Guigo,Challenger,765,115,,345,281
13,summoner-500182,14,CNB Robo1,Challenger,758,90,,283,233
14,summoner-610635,15,Days4fun,Challenger,744,92,,224,165
15,summoner-31400130,16,YoYo JoJo,Challenger,729,71,,272,175
16,summoner-536088,17,Amazing Zuao,Challenger,727,104,,326,270
17,summoner-22055132,18,Olkaida,Challenger,715,150,,222,166
18,summoner-6510165,19,beyond the stars,Challenger,703,129,,425,373
19,summoner-520377,20,envy 30,Challenger,694,88,,287,248
20,summoner-6673314,21,esA,Challenger,674,90,,330,287
21,summoner-410074,22,zhao AD113755088,Challenger,662,76,,245,196
22,summoner-24810137,23,Krastymel,Challenger,679,63,,168,119
23,summoner-27800149,24,Glaucia,Challenger,650,96,,174,133
24,summoner-529295,25,burn to emerge,Challenger,649,73,,116,74
25,summoner-24810143,26,little gold,Challenger,641,73,,256,205
26,summoner-3254291,27,RedBert,Challenger,641,74,,233,178
27,summoner-2891839,28,Destinyyy,Challenger,617,66,,221,180
28,summoner-2596351,29,God Needles,Challenger,627,116,,364,326
29,summoner-1721150,30,goku chan,Challenger,627,95,,264,222
30,summoner-20640125,31,choramaisae,Challenger,638,70,,254,202
31,summoner-31410132,32,Ruim e velho,Challenger,621,71,,279,196
32,summoner-24810150,33,GENESIS SHINI,Challenger,611,49,,104,64
33,summoner-18270216,34,PRAlSE THE SUN,Challenger,608,86,,308,255
34,summoner-9480188,35,Minerva,Challenger,595,97,,314,273
35,summoner-1726011,36,TusiN,Challenger,595,96,,302,253
36,summoner-30610309,37,gebradetransgay,Challenger,588,122,,447,398
37,summoner-852464,38,dyNquedo NGDP,Challenger,586,77,,196,150
38,summoner-400412,39,exceed apogee,Challenger,586,47,,99,56
39,summoner-1872796,40,Revalí,Challenger,583,103,,306,263
40,summoner-437956,41,Copernic1,Challenger,579,124,,489,429
41,summoner-17972381,42,selaK htyM,Challenger,579,102,,366,321
42,summoner-472453,43,bydekixd,Challenger,578,88,,259,218
43,summoner-17663661,44,AKMU,Challenger,574,74,,340,290
44,summoner-1141219,45,Prblank,Challenger,574,91,,318,281
45,summoner-477974,46,Zaphkíel,Challenger,568,134,,335,298
46,summoner-20014792,47,NOTEJURISPERITUS,Challenger,585,94,,299,258
47,summoner-6230125,48,Kales Myth,Challenger,564,102,,229,187
48,summoner-29120132,49,RSL TutsTutsz,Challenger,563,155,,533,485
49,summoner-20252931,50,BAAAAAAAAAAANKAI,Challenger,558,98,,469,416
50,summoner-24800141,51,HYP3 BEAST,Challenger,553,64,,156,111
51,summoner-1475753,52,buceIinho,Challenger,550,109,,346,295
52,summoner-2360158,53,LUIS CARVALHO,Challenger,550,49,,112,76
53,summoner-27980135,54,Sílent Player,Challenger,549,108,,457,416
54,summoner-476160,55,high noon,Challenger,549,89,,117,78
55,summoner-33990125,56,l can be better,Challenger,548,46,,134,89
56,summoner-18290189,57,IlIlIlIIllIlIllI,Challenger,538,48,,121,70
57,summoner-34010125,58,Juan JayJ lol,Challenger,533,41,,97,45
58,summoner-21852695,59,Satan himself,Challenger,529,87,,323,279
59,summoner-27620140,60,KID GOTEN,Challenger,528,70,,226,182
60,summoner-3546357,61,Barry de Barry,Challenger,526,109,,288,255
61,summoner-4583588,62,Unreality,Challenger,525,93,,278,236
62,summoner-24820140,63,yougotmenervous,Challenger,542,97,,494,423
63,summoner-2854374,64,Trovaozin,Challenger,521,106,,421,381
64,summoner-455830,65,danz0r,Challenger,517,94,,257,217
65,summoner-19440391,66,WP LynX,Challenger,515,128,,473,416
66,summoner-18780139,67,LukasNegro,Challenger,513,76,,271,225
67,summoner-27820158,68,Suanybb,Challenger,511,69,,226,183
68,summoner-19936193,69,PNG Jovigod,Challenger,509,74,,335,282
69,summoner-2472380,70,Kaze Ronin,Challenger,508,113,,172,132
70,summoner-5663560,71,XerembaMole,Challenger,507,57,,140,95
71,summoner-28883895,72,Hydrogen,Challenger,479,52,,132,84
72,summoner-530844,73,Sneez1,Challenger,500,76,,250,216
73,summoner-1724409,74,YGOR FREITAS,Challenger,497,101,,352,319
74,summoner-29233192,75,Miss Luxury,Challenger,496,219,,205,164
75,summoner-584708,76,Little Wos,Challenger,491,100,,317,268
76,summoner-31390133,77,Sidney Royel,Challenger,490,74,,299,232
77,summoner-31380133,78,51654684,Challenger,490,54,,183,111
78,summoner-1760285,79,Wartin,Challenger,487,122,,435,390
79,summoner-19340127,80,haters,Challenger,484,57,,151,105
80,summoner-840819,81,Vipeeer,Challenger,479,96,,143,94
81,summoner-30992817,82,PRG lima,Challenger,478,117,,520,480
82,summoner-10212285,83,MKL Support,Challenger,477,88,,209,156
83,summoner-4191339,84,JJOOSUNG,Challenger,475,87,,269,226
84,summoner-990588,85,FNC Pickkles,Challenger,469,72,,161,119
85,summoner-13200138,86,Droovyle,Challenger,469,47,,100,56
86,summoner-533497,87,Pinguin Cotoco,Challenger,467,81,,185,149
87,summoner-2105456,88,enel1,Challenger,466,80,,147,111
88,summoner-520805,89,RED Cabu,Challenger,464,99,,325,288
89,summoner-456148,90,Bardeus,Challenger,464,91,,276,239
90,summoner-27820136,91,boosted adc,Challenger,463,78,,109,77
91,summoner-3255468,92,Kappareca,Challenger,460,110,,457,393
92,summoner-18290186,93,Nigrum Pantherae,Challenger,460,54,,171,129
93,summoner-34510144,94,Nikola Senpai,Challenger,458,137,,509,474
94,summoner-602339,95,Vasto1,Challenger,453,159,,630,580
95,summoner-477786,96,lie blanc182,Challenger,454,66,,164,125
96,summoner-18280139,97,Rakyz,Challenger,432,97,,273,240
97,summoner-602145,98,time for dinner,Challenger,449,91,,244,207
98,summoner-2615838,99,Howper1,Challenger,449,68,,177,114
99,summoner-4967463,100,May 17th,Challenger,449,104,,163,122
100,summoner-808975,101,Vahvel,Challenger,446,63,,97,56
101,summoner-569095,102,Just Dont Cry,Challenger,445,82,,257,221
102,summoner-5248317,103,Taara,Challenger,442,74,,108,66
103,summoner-2850703,104,Yan,Challenger,441,79,,255,215
104,summoner-31390126,105,ERASAO EMBRAZADO,Challenger,438,67,,246,174
105,summoner-486830,106,takeshi,Challenger,437,57,,152,117
106,summoner-21190131,107,RANGERZADA XQDL,Challenger,437,53,,136,87
