#timestamp 1530219685802
#date 2018-06-28T21:01:25+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-12942655,1,RB Closer,Challenger,1338,82,,218,114
1,summoner-5539903,2,BUR Ragner,Challenger,918,76,,159,95
2,summoner-14654889,3,Mutant syndra,Challenger,909,136,,257,182
3,summoner-6071780,4,KEE Psychoferret,Challenger,883,97,,206,138
4,summoner-9674281,5,BrainAxe,Challenger,815,89,,168,108
5,summoner-328836,6,woLqeyN,Challenger,651,58,,178,129
6,summoner-2681152,7,S Ê R Î N,Challenger,637,144,,305,296
7,summoner-439758,8,LAXER,Challenger,599,103,,191,146
8,summoner-15224533,9,Dünya Gül Bana,Challenger,623,59,,191,130
9,summoner-17633408,10,POR Leeb,Challenger,614,120,,158,107
10,summoner-11695199,11,FF MACHINE XD,Challenger,608,147,,457,395
11,summoner-1472144,12,Leeryy,Challenger,580,120,,176,132
12,summoner-16074977,13,XOne,Challenger,572,198,,204,160
13,summoner-5741715,14,Jeyrus,Challenger,556,104,,367,322
14,summoner-2987157,15,POR Rate,Challenger,551,160,,157,114
15,summoner-5369900,16,leşlifeonur,Challenger,528,105,,291,252
16,summoner-492484,17,skatcher811081,Challenger,527,126,,213,164
17,summoner-1330298,18,Xerath Pyhoxus,Challenger,416,112,,183,146
18,summoner-10111701,19,XX X MMXVI,Challenger,499,135,,137,89
19,summoner-3015679,20,Ãeglos,Challenger,485,74,,221,170
20,summoner-11014575,21,Drogo XD,Challenger,464,54,,158,65
21,summoner-17316284,22,Leafe10,Challenger,463,124,,538,470
22,summoner-13550182,23,Wency,Challenger,462,168,,503,462
23,summoner-2945325,24,Mad Daddy,Challenger,458,93,,186,147
24,summoner-4024012,25,Lesley,Challenger,456,70,,209,128
25,summoner-19432779,26,ÂDETULLAH,Challenger,456,54,,184,120
26,summoner-631300,27,kill me irl,Challenger,446,131,,220,181
27,summoner-901919,28,Sparz,Challenger,444,76,,96,48
28,summoner-3001673,29,BalamirH4N,Challenger,435,59,,151,124
29,summoner-3012659,30,MâniacNiTRo,Challenger,430,71,,237,173
30,summoner-20051775,31,zxcvbnmjkl,Challenger,428,52,,167,113
31,summoner-7870235,32,LLoncept,Challenger,428,74,,134,90
32,summoner-11844621,33,ødysséiA,Challenger,412,106,,290,205
33,summoner-1397288,34,AYÇA 22,Challenger,412,83,,167,135
34,summoner-1041140,35,Legorn,Challenger,411,108,,171,132
35,summoner-16992308,36,Ririna,Challenger,399,70,,260,171
36,summoner-1090192,37,LeBron Jamês,Challenger,396,71,,194,155
37,summoner-3560128,38,Minigger,Challenger,393,93,,173,127
38,summoner-1802823,39,Noralive,Challenger,407,136,,335,289
39,summoner-19273241,40,l MID 4 RETARDS,Challenger,284,66,,235,174
40,summoner-190446,41,BoldZ v2,Challenger,371,108,,233,199
41,summoner-19260842,42,rouletteshi,Challenger,365,41,,107,45
42,summoner-3365797,43,Tîmcânpy,Challenger,358,110,,183,151
43,summoner-8480601,44,Koray Sins,Challenger,355,43,,129,77
44,summoner-632258,45,Marine Biologist,Challenger,343,127,,398,369
45,summoner-1371938,46,Unforgiven,Challenger,343,104,,124,94
46,summoner-15722507,47,gadurest,Challenger,318,74,,218,186
47,summoner-1042120,48,e Girls DM mee,Challenger,336,84,,219,187
48,summoner-17227741,49,Parçalar Elim,Challenger,336,48,,141,88
49,summoner-1055139,50,Reâlity,Challenger,333,123,,143,96
50,summoner-5677463,51,Tayfun Aga,Challenger,223,146,,511,468
