#timestamp 1529776850898
#date 2018-06-23T18:00:50+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-4602614,1,Eu sou o Jojo,Challenger,1316,84,,267,181
1,summoner-1833896,2,CNB Hy0g4,Challenger,1308,131,,560,452
2,summoner-34000124,3,3242363,Challenger,994,44,,126,62
3,summoner-9540245,4,tinowns2,Challenger,911,71,,190,132
4,summoner-539250,5,HKS Caos,Challenger,909,109,,327,269
5,summoner-31094545,6,Sky s2 BR,Challenger,905,72,,256,178
6,summoner-2833743,7,AvaIanche,Challenger,890,118,,493,381
7,summoner-2984886,8,Rhaegalarys,Challenger,873,156,,222,158
8,summoner-31400150,9,Pokas ideías,Challenger,863,55,,200,114
9,summoner-4499324,10,Nyu,Challenger,810,108,,303,240
10,summoner-523864,11,clumsy boy,Challenger,799,78,,218,170
11,summoner-6510165,12,beyond the stars,Challenger,751,127,,416,362
12,summoner-520377,13,envy 30,Challenger,750,87,,279,238
13,summoner-540342,14,RED Guigo,Challenger,739,114,,339,277
14,summoner-3254291,15,RedBert,Challenger,731,74,,233,174
15,summoner-2596351,16,God Needles,Challenger,727,112,,363,321
16,summoner-17074696,17,KT Mandiocaa,Challenger,722,82,,372,269
17,summoner-31400130,18,YoYo JoJo,Challenger,717,71,,271,175
18,summoner-536088,19,Amazing Zuao,Challenger,692,103,,320,266
19,summoner-1721150,20,goku chan,Challenger,689,93,,254,210
20,summoner-500182,21,CNB Robo1,Challenger,685,89,,275,230
21,summoner-27800149,22,Glaucia,Challenger,670,94,,174,132
22,summoner-6673314,23,esA,Challenger,662,88,,319,278
23,summoner-20640125,24,choramaisae,Challenger,654,69,,247,195
24,summoner-24810150,25,GENESIS SHINI,Challenger,654,49,,101,60
25,summoner-9480188,26,Minerva,Challenger,652,95,,305,263
26,summoner-24820140,27,yougotmenervous,Challenger,645,95,,474,398
27,summoner-22055132,28,Olkaida,Challenger,645,148,,215,163
28,summoner-24810137,29,Krastymel,Challenger,639,62,,160,113
29,summoner-2360158,30,LUIS CARVALHO,Challenger,639,49,,110,70
30,summoner-2850703,31,Yan,Challenger,617,77,,250,201
31,summoner-529295,32,burn to emerge,Challenger,632,73,,115,74
32,summoner-27980135,33,Sílent Player,Challenger,623,106,,447,403
33,summoner-24810143,34,little gold,Challenger,622,72,,255,205
34,summoner-18270216,35,toguers,Challenger,619,84,,299,246
35,summoner-30992817,36,PRG lima,Challenger,615,116,,514,467
36,summoner-1726011,37,TusiN,Challenger,612,95,,295,247
37,summoner-533497,38,Pinguin Cotoco,Challenger,610,80,,182,140
38,summoner-852464,39,dyNquedo NGDP,Challenger,609,77,,193,146
39,summoner-17663661,40,AKMU,Challenger,596,73,,329,280
40,summoner-18780139,41,LukasNegro,Challenger,594,74,,265,215
41,summoner-2891839,42,Destinyyy,Challenger,594,65,,212,172
42,summoner-610635,43,Days4fun,Challenger,571,91,,213,164
43,summoner-1475753,44,buceIinho,Challenger,589,109,,346,293
44,summoner-20252931,45,BAAAAAAAAAAANKAI,Challenger,588,98,,468,414
45,summoner-400412,46,exceed apogee,Challenger,586,47,,99,56
46,summoner-1141219,47,Prblank,Challenger,574,91,,318,281
47,summoner-19440391,48,WP LynX,Challenger,564,127,,472,413
48,summoner-31410132,49,Ruim e velho,Challenger,549,70,,268,191
49,summoner-477786,50,lie blanc182,Challenger,546,66,,164,120
50,summoner-410074,51,zhao AD113755088,Challenger,545,75,,234,192
51,summoner-17972381,52,selaK htyM,Challenger,544,102,,364,321
52,summoner-602339,53,Vasto1,Challenger,559,155,,604,549
53,summoner-4191339,54,JJOOSUNG,Challenger,541,85,,260,215
54,summoner-1872796,55,Revalí,Challenger,537,100,,303,263
55,summoner-29233192,56,Miss Luxury,Challenger,536,215,,204,161
56,summoner-437956,57,Copernic1,Challenger,528,122,,470,413
57,summoner-27620140,58,KID GOTEN,Challenger,528,70,,226,182
58,summoner-1724409,59,YGOR FREITAS,Challenger,527,101,,347,313
59,summoner-30610309,60,gebradetransgay,Challenger,523,120,,436,391
60,summoner-27820158,61,Suanybb,Challenger,522,68,,220,177
61,summoner-472453,62,bydekixd,Challenger,521,87,,247,210
62,summoner-33990125,63,l can be better,Challenger,518,45,,126,84
63,summoner-4583588,64,Unreality,Challenger,517,92,,273,232
64,summoner-29120132,65,RSL TutsTutsz,Challenger,514,154,,524,479
65,summoner-512750,66,whatiswrong,Challenger,514,133,,515,475
66,summoner-20860130,67,Little Rookie1,Challenger,506,89,,293,256
67,summoner-476160,68,high noon,Challenger,504,88,,114,78
68,summoner-34010125,69,Juan JayJ lol,Challenger,502,40,,89,38
69,summoner-20014792,70,NOTEJURISPERITUS,Challenger,501,93,,292,256
70,summoner-2854374,71,Trovaozin,Challenger,498,105,,417,379
71,summoner-530844,72,Sneez1,Challenger,493,76,,247,214
72,summoner-2472380,73,Kaze Ronin,Challenger,490,111,,169,130
73,summoner-477974,74,Zaphkíel,Challenger,489,133,,326,294
74,summoner-3297574,75,UNREFORMED BTW,Challenger,483,87,,292,257
75,summoner-5663560,76,XerembaMole,Challenger,483,54,,126,84
76,summoner-27820136,77,boosted adc,Challenger,483,78,,108,75
77,summoner-18280212,78,korean d2,Challenger,481,70,,219,182
78,summoner-6230125,79,Kales Myth,Challenger,480,102,,224,187
